# doi<TAB>track (C=circuits, T=technology/devices, U=ambiguous; U is counted). Labeled by LLM from titles.
10.1109/vlsitechnologyandcir46783.2024.10631529	C
10.1109/vlsitechnologyandcir46783.2024.10631403	C
10.1109/vlsitechnologyandcir46783.2024.10631548	T
10.1109/vlsitechnologyandcir46783.2024.10631365	T
10.1109/vlsitechnologyandcir46783.2024.10631437	C
10.1109/vlsitechnologyandcir46783.2024.10631318	T
10.1109/vlsitechnologyandcir46783.2024.10631551	T
10.1109/vlsitechnologyandcir46783.2024.10631470	T
10.1109/vlsitechnologyandcir46783.2024.10631552	C
10.1109/vlsitechnologyandcir46783.2024.10631442	T
10.1109/vlsitechnologyandcir46783.2024.10631366	C
10.1109/vlsitechnologyandcir46783.2024.10631554	C
10.1109/vlsitechnologyandcir46783.2024.10631311	C
10.1109/vlsitechnologyandcir46783.2024.10631356	C
10.1109/vlsitechnologyandcir46783.2024.10631468	C
10.1109/vlsitechnologyandcir46783.2024.10631417	T
10.1109/vlsitechnologyandcir46783.2024.10631538	C
10.1109/vlsitechnologyandcir46783.2024.10631531	C
10.1109/vlsitechnologyandcir46783.2024.10631341	C
10.1109/vlsitechnologyandcir46783.2024.10631498	C
10.1109/vlsitechnologyandcir46783.2024.10631519	C
10.1109/vlsitechnologyandcir46783.2024.10631399	C
10.1109/vlsitechnologyandcir46783.2024.10631483	T
10.1109/vlsitechnologyandcir46783.2024.10631325	C
10.1109/vlsitechnologyandcir46783.2024.10631555	C
10.1109/vlsitechnologyandcir46783.2024.10631436	C
10.1109/vlsitechnologyandcir46783.2024.10631511	T
10.1109/vlsitechnologyandcir46783.2024.10631532	C
10.1109/vlsitechnologyandcir46783.2024.10631312	T
10.1109/vlsitechnologyandcir46783.2024.10631522	C
10.1109/vlsitechnologyandcir46783.2024.10631497	T
10.1109/vlsitechnologyandcir46783.2024.10631477	T
10.1109/vlsitechnologyandcir46783.2024.10631431	C
10.1109/vlsitechnologyandcir46783.2024.10631340	T
10.1109/vlsitechnologyandcir46783.2024.10631385	C
10.1109/vlsitechnologyandcir46783.2024.10631536	C
10.1109/vlsitechnologyandcir46783.2024.10631535	C
10.1109/vlsitechnologyandcir46783.2024.10631523	C
10.1109/vlsitechnologyandcir46783.2024.10631320	T
10.1109/vlsitechnologyandcir46783.2024.10631447	C
10.1109/vlsitechnologyandcir46783.2024.10631512	T
10.1109/vlsitechnologyandcir46783.2024.10631360	T
10.1109/vlsitechnologyandcir46783.2024.10631389	T
10.1109/vlsitechnologyandcir46783.2024.10631418	T
10.1109/vlsitechnologyandcir46783.2024.10631370	T
10.1109/vlsitechnologyandcir46783.2024.10631336	C
10.1109/vlsitechnologyandcir46783.2024.10631518	T
10.1109/vlsitechnologyandcir46783.2024.10631338	T
10.1109/vlsitechnologyandcir46783.2024.10631494	T
10.1109/vlsitechnologyandcir46783.2024.10631352	T
10.1109/vlsitechnologyandcir46783.2024.10631407	C
10.1109/vlsitechnologyandcir46783.2024.10631373	C
10.1109/vlsitechnologyandcir46783.2024.10631316	C
10.1109/vlsitechnologyandcir46783.2024.10631465	T
10.1109/vlsitechnologyandcir46783.2024.10631441	T
10.1109/vlsitechnologyandcir46783.2024.10631428	T
10.1109/vlsitechnologyandcir46783.2024.10631343	C
10.1109/vlsitechnologyandcir46783.2024.10631400	T
10.1109/vlsitechnologyandcir46783.2024.10631397	C
10.1109/vlsitechnologyandcir46783.2024.10631346	T
10.1109/vlsitechnologyandcir46783.2024.10631313	C
10.1109/vlsitechnologyandcir46783.2024.10631367	C
10.1109/vlsitechnologyandcir46783.2024.10631527	C
10.1109/vlsitechnologyandcir46783.2024.10631545	C
10.1109/vlsitechnologyandcir46783.2024.10631550	T
10.1109/vlsitechnologyandcir46783.2024.10631471	T
10.1109/vlsitechnologyandcir46783.2024.10631444	T
10.1109/vlsitechnologyandcir46783.2024.10631332	C
10.1109/vlsitechnologyandcir46783.2024.10631486	C
10.1109/vlsitechnologyandcir46783.2024.10631467	T
10.1109/vlsitechnologyandcir46783.2024.10631449	T
10.1109/vlsitechnologyandcir46783.2024.10631413	C
10.1109/vlsitechnologyandcir46783.2024.10631474	T
10.1109/vlsitechnologyandcir46783.2024.10631553	C
10.1109/vlsitechnologyandcir46783.2024.10631412	C
10.1109/vlsitechnologyandcir46783.2024.10631438	T
10.1109/vlsitechnologyandcir46783.2024.10631557	C
10.1109/vlsitechnologyandcir46783.2024.10631537	C
10.1109/vlsitechnologyandcir46783.2024.10631443	C
10.1109/vlsitechnologyandcir46783.2024.10631457	T
10.1109/vlsitechnologyandcir46783.2024.10631406	T
10.1109/vlsitechnologyandcir46783.2024.10631384	T
10.1109/vlsitechnologyandcir46783.2024.10631314	C
10.1109/vlsitechnologyandcir46783.2024.10631364	T
10.1109/vlsitechnologyandcir46783.2024.10631434	C
10.1109/vlsitechnologyandcir46783.2024.10631348	T
10.1109/vlsitechnologyandcir46783.2024.10631394	C
10.1109/vlsitechnologyandcir46783.2024.10631458	C
10.1109/vlsitechnologyandcir46783.2024.10631481	C
10.1109/vlsitechnologyandcir46783.2024.10631489	C
10.1109/vlsitechnologyandcir46783.2024.10631345	T
10.1109/vlsitechnologyandcir46783.2024.10631402	C
10.1109/vlsitechnologyandcir46783.2024.10631315	T
10.1109/vlsitechnologyandcir46783.2024.10631330	C
10.1109/vlsitechnologyandcir46783.2024.10631324	T
10.1109/vlsitechnologyandcir46783.2024.10631520	T
10.1109/vlsitechnologyandcir46783.2024.10631353	C
10.1109/vlsitechnologyandcir46783.2024.10631416	C
10.1109/vlsitechnologyandcir46783.2024.10631558	C
10.1109/vlsitechnologyandcir46783.2024.10631355	C
10.1109/vlsitechnologyandcir46783.2024.10631328	T
10.1109/vlsitechnologyandcir46783.2024.10631533	T
10.1109/vlsitechnologyandcir46783.2024.10631404	T
10.1109/vlsitechnologyandcir46783.2024.10631440	C
10.1109/vlsitechnologyandcir46783.2024.10631547	C
10.1109/vlsitechnologyandcir46783.2024.10631339	T
10.1109/vlsitechnologyandcir46783.2024.10631422	T
10.1109/vlsitechnologyandcir46783.2024.10631421	C
10.1109/vlsitechnologyandcir46783.2024.10631485	C
10.1109/vlsitechnologyandcir46783.2024.10631539	T
10.1109/vlsitechnologyandcir46783.2024.10631319	T
10.1109/vlsitechnologyandcir46783.2024.10631426	C
10.1109/vlsitechnologyandcir46783.2024.10631420	C
10.1109/vlsitechnologyandcir46783.2024.10631542	C
10.1109/vlsitechnologyandcir46783.2024.10631559	T
10.1109/vlsitechnologyandcir46783.2024.10631500	C
10.1109/vlsitechnologyandcir46783.2024.10631459	C
10.1109/vlsitechnologyandcir46783.2024.10631476	C
10.1109/vlsitechnologyandcir46783.2024.10631363	C
10.1109/vlsitechnologyandcir46783.2024.10631424	C
10.1109/vlsitechnologyandcir46783.2024.10631329	T
10.1109/vlsitechnologyandcir46783.2024.10631492	C
10.1109/vlsitechnologyandcir46783.2024.10631504	T
10.1109/vlsitechnologyandcir46783.2024.10631326	T
10.1109/vlsitechnologyandcir46783.2024.10631378	U
10.1109/vlsitechnologyandcir46783.2024.10631439	C
10.1109/vlsitechnologyandcir46783.2024.10631525	C
10.1109/vlsitechnologyandcir46783.2024.10631386	T
10.1109/vlsitechnologyandcir46783.2024.10631450	T
10.1109/vlsitechnologyandcir46783.2024.10631478	T
10.1109/vlsitechnologyandcir46783.2024.10631507	C
10.1109/vlsitechnologyandcir46783.2024.10631475	U
10.1109/vlsitechnologyandcir46783.2024.10631369	T
10.1109/vlsitechnologyandcir46783.2024.10631544	T
10.1109/vlsitechnologyandcir46783.2024.10631387	C
10.1109/vlsitechnologyandcir46783.2024.10631361	C
10.1109/vlsitechnologyandcir46783.2024.10631414	C
10.1109/vlsitechnologyandcir46783.2024.10631405	C
10.1109/vlsitechnologyandcir46783.2024.10631395	T
10.1109/vlsitechnologyandcir46783.2024.10631430	C
10.1109/vlsitechnologyandcir46783.2024.10631541	C
10.1109/vlsitechnologyandcir46783.2024.10631351	T
10.1109/vlsitechnologyandcir46783.2024.10631469	T
10.1109/vlsitechnologyandcir46783.2024.10631410	C
10.1109/vlsitechnologyandcir46783.2024.10631383	C
10.1109/vlsitechnologyandcir46783.2024.10631517	C
10.1109/vlsitechnologyandcir46783.2024.10631540	T
10.1109/vlsitechnologyandcir46783.2024.10631419	C
10.1109/vlsitechnologyandcir46783.2024.10631317	T
10.1109/vlsitechnologyandcir46783.2024.10631543	T
10.1109/vlsitechnologyandcir46783.2024.10631380	C
10.1109/vlsitechnologyandcir46783.2024.10631335	C
10.1109/vlsitechnologyandcir46783.2024.10631427	C
10.1109/vlsitechnologyandcir46783.2024.10631377	C
10.1109/vlsitechnologyandcir46783.2024.10631362	C
10.1109/vlsitechnologyandcir46783.2024.10631347	C
10.1109/vlsitechnologyandcir46783.2024.10631333	C
10.1109/vlsitechnologyandcir46783.2024.10631493	T
10.1109/vlsitechnologyandcir46783.2024.10631484	C
10.1109/vlsitechnologyandcir46783.2024.10631381	T
10.1109/vlsitechnologyandcir46783.2024.10631354	C
10.1109/vlsitechnologyandcir46783.2024.10631334	C
10.1109/vlsitechnologyandcir46783.2024.10631376	T
10.1109/vlsitechnologyandcir46783.2024.10631411	T
10.1109/vlsitechnologyandcir46783.2024.10631398	T
10.1109/vlsitechnologyandcir46783.2024.10631323	C
10.1109/vlsitechnologyandcir46783.2024.10631505	C
10.1109/vlsitechnologyandcir46783.2024.10631462	C
10.1109/vlsitechnologyandcir46783.2024.10631415	C
10.1109/vlsitechnologyandcir46783.2024.10631393	T
10.1109/vlsitechnologyandcir46783.2024.10631487	C
10.1109/vlsitechnologyandcir46783.2024.10631503	C
10.1109/vlsitechnologyandcir46783.2024.10631466	C
10.1109/vlsitechnologyandcir46783.2024.10631368	C
10.1109/vlsitechnologyandcir46783.2024.10631491	C
10.1109/vlsitechnologyandcir46783.2024.10631423	T
10.1109/vlsitechnologyandcir46783.2024.10631337	T
10.1109/vlsitechnologyandcir46783.2024.10631452	C
10.1109/vlsitechnologyandcir46783.2024.10631357	T
10.1109/vlsitechnologyandcir46783.2024.10631513	T
10.1109/vlsitechnologyandcir46783.2024.10631482	C
10.1109/vlsitechnologyandcir46783.2024.10631456	T
10.1109/vlsitechnologyandcir46783.2024.10631396	C
10.1109/vlsitechnologyandcir46783.2024.10631371	T
10.1109/vlsitechnologyandcir46783.2024.10631546	C
10.1109/vlsitechnologyandcir46783.2024.10631454	C
10.1109/vlsitechnologyandcir46783.2024.10631490	C
10.1109/vlsitechnologyandcir46783.2024.10631350	C
10.1109/vlsitechnologyandcir46783.2024.10631521	C
10.1109/vlsitechnologyandcir46783.2024.10631321	C
10.1109/vlsitechnologyandcir46783.2024.10631382	C
10.1109/vlsitechnologyandcir46783.2024.10631448	C
10.1109/vlsitechnologyandcir46783.2024.10631509	T
10.23919/vlsitechnologyandcir65189.2025.11075029	T
10.23919/vlsitechnologyandcir65189.2025.11075225	T
10.23919/vlsitechnologyandcir65189.2025.11075169	U
10.23919/vlsitechnologyandcir65189.2025.11074976	C
10.23919/vlsitechnologyandcir65189.2025.11074922	T
10.23919/vlsitechnologyandcir65189.2025.11074823	C
10.23919/vlsitechnologyandcir65189.2025.11074894	C
10.23919/vlsitechnologyandcir65189.2025.11074904	C
10.23919/vlsitechnologyandcir65189.2025.11074818	T
10.23919/vlsitechnologyandcir65189.2025.11075038	C
10.23919/vlsitechnologyandcir65189.2025.11075154	T
10.23919/vlsitechnologyandcir65189.2025.11075105	C
10.23919/vlsitechnologyandcir65189.2025.11075015	C
10.23919/vlsitechnologyandcir65189.2025.11075145	T
10.23919/vlsitechnologyandcir65189.2025.11074800	C
10.23919/vlsitechnologyandcir65189.2025.11074806	C
10.23919/vlsitechnologyandcir65189.2025.11075018	T
10.23919/vlsitechnologyandcir65189.2025.11075144	C
10.23919/vlsitechnologyandcir65189.2025.11075146	T
10.23919/vlsitechnologyandcir65189.2025.11074833	U
10.23919/vlsitechnologyandcir65189.2025.11075167	T
10.23919/vlsitechnologyandcir65189.2025.11075202	T
10.23919/vlsitechnologyandcir65189.2025.11075126	C
10.23919/vlsitechnologyandcir65189.2025.11075063	T
10.23919/vlsitechnologyandcir65189.2025.11075044	T
10.23919/vlsitechnologyandcir65189.2025.11075116	C
10.23919/vlsitechnologyandcir65189.2025.11074874	T
10.23919/vlsitechnologyandcir65189.2025.11074858	C
10.23919/vlsitechnologyandcir65189.2025.11075089	C
10.23919/vlsitechnologyandcir65189.2025.11075013	T
10.23919/vlsitechnologyandcir65189.2025.11074902	C
10.23919/vlsitechnologyandcir65189.2025.11074836	C
10.23919/vlsitechnologyandcir65189.2025.11075023	C
10.23919/vlsitechnologyandcir65189.2025.11075099	T
10.23919/vlsitechnologyandcir65189.2025.11075101	C
10.23919/vlsitechnologyandcir65189.2025.11075071	C
10.23919/vlsitechnologyandcir65189.2025.11075080	T
10.23919/vlsitechnologyandcir65189.2025.11074920	C
10.23919/vlsitechnologyandcir65189.2025.11074819	C
10.23919/vlsitechnologyandcir65189.2025.11074882	C
10.23919/vlsitechnologyandcir65189.2025.11075009	T
10.23919/vlsitechnologyandcir65189.2025.11075219	T
10.23919/vlsitechnologyandcir65189.2025.11074848	C
10.23919/vlsitechnologyandcir65189.2025.11075067	C
10.23919/vlsitechnologyandcir65189.2025.11074824	C
10.23919/vlsitechnologyandcir65189.2025.11075175	C
10.23919/vlsitechnologyandcir65189.2025.11074897	C
10.23919/vlsitechnologyandcir65189.2025.11074927	C
10.23919/vlsitechnologyandcir65189.2025.11074984	C
10.23919/vlsitechnologyandcir65189.2025.11075198	C
10.23919/vlsitechnologyandcir65189.2025.11075005	T
10.23919/vlsitechnologyandcir65189.2025.11074992	C
10.23919/vlsitechnologyandcir65189.2025.11075224	C
10.23919/vlsitechnologyandcir65189.2025.11075026	T
10.23919/vlsitechnologyandcir65189.2025.11075222	C
10.23919/vlsitechnologyandcir65189.2025.11075064	C
10.23919/vlsitechnologyandcir65189.2025.11075056	T
10.23919/vlsitechnologyandcir65189.2025.11074867	T
10.23919/vlsitechnologyandcir65189.2025.11074961	C
10.23919/vlsitechnologyandcir65189.2025.11075209	C
10.23919/vlsitechnologyandcir65189.2025.11074838	T
10.23919/vlsitechnologyandcir65189.2025.11075214	C
10.23919/vlsitechnologyandcir65189.2025.11075020	C
10.23919/vlsitechnologyandcir65189.2025.11074884	C
10.23919/vlsitechnologyandcir65189.2025.11074852	C
10.23919/vlsitechnologyandcir65189.2025.11075161	T
10.23919/vlsitechnologyandcir65189.2025.11075129	T
10.23919/vlsitechnologyandcir65189.2025.11075182	T
10.23919/vlsitechnologyandcir65189.2025.11075118	C
10.23919/vlsitechnologyandcir65189.2025.11074827	C
10.23919/vlsitechnologyandcir65189.2025.11075035	T
10.23919/vlsitechnologyandcir65189.2025.11074821	T
10.23919/vlsitechnologyandcir65189.2025.11075108	C
10.23919/vlsitechnologyandcir65189.2025.11074845	T
10.23919/vlsitechnologyandcir65189.2025.11074963	C
10.23919/vlsitechnologyandcir65189.2025.11075171	C
10.23919/vlsitechnologyandcir65189.2025.11075168	C
10.23919/vlsitechnologyandcir65189.2025.11074957	C
10.23919/vlsitechnologyandcir65189.2025.11075093	T
10.23919/vlsitechnologyandcir65189.2025.11074974	C
10.23919/vlsitechnologyandcir65189.2025.11074889	T
10.23919/vlsitechnologyandcir65189.2025.11075215	C
10.23919/vlsitechnologyandcir65189.2025.11074831	C
10.23919/vlsitechnologyandcir65189.2025.11074955	T
10.23919/vlsitechnologyandcir65189.2025.11075081	C
10.23919/vlsitechnologyandcir65189.2025.11075104	T
10.23919/vlsitechnologyandcir65189.2025.11074960	T
10.23919/vlsitechnologyandcir65189.2025.11075090	C
10.23919/vlsitechnologyandcir65189.2025.11074842	T
10.23919/vlsitechnologyandcir65189.2025.11075078	C
10.23919/vlsitechnologyandcir65189.2025.11074835	C
10.23919/vlsitechnologyandcir65189.2025.11074980	C
10.23919/vlsitechnologyandcir65189.2025.11075165	C
10.23919/vlsitechnologyandcir65189.2025.11075223	T
10.23919/vlsitechnologyandcir65189.2025.11075128	C
10.23919/vlsitechnologyandcir65189.2025.11075133	C
10.23919/vlsitechnologyandcir65189.2025.11075113	C
10.23919/vlsitechnologyandcir65189.2025.11075006	T
10.23919/vlsitechnologyandcir65189.2025.11074825	C
10.23919/vlsitechnologyandcir65189.2025.11074785	C
10.23919/vlsitechnologyandcir65189.2025.11075164	C
10.23919/vlsitechnologyandcir65189.2025.11075156	T
10.23919/vlsitechnologyandcir65189.2025.11075100	U
10.23919/vlsitechnologyandcir65189.2025.11075124	C
10.23919/vlsitechnologyandcir65189.2025.11074803	C
10.23919/vlsitechnologyandcir65189.2025.11075032	T
10.23919/vlsitechnologyandcir65189.2025.11075041	C
10.23919/vlsitechnologyandcir65189.2025.11074903	C
10.23919/vlsitechnologyandcir65189.2025.11074853	T
10.23919/vlsitechnologyandcir65189.2025.11075140	C
10.23919/vlsitechnologyandcir65189.2025.11074978	C
10.23919/vlsitechnologyandcir65189.2025.11074843	T
10.23919/vlsitechnologyandcir65189.2025.11074822	T
10.23919/vlsitechnologyandcir65189.2025.11074791	C
10.23919/vlsitechnologyandcir65189.2025.11075155	C
10.23919/vlsitechnologyandcir65189.2025.11075025	T
10.23919/vlsitechnologyandcir65189.2025.11075095	T
10.23919/vlsitechnologyandcir65189.2025.11074829	C
10.23919/vlsitechnologyandcir65189.2025.11075096	T
10.23919/vlsitechnologyandcir65189.2025.11074981	C
10.23919/vlsitechnologyandcir65189.2025.11074799	T
10.23919/vlsitechnologyandcir65189.2025.11075179	C
10.23919/vlsitechnologyandcir65189.2025.11075045	T
10.23919/vlsitechnologyandcir65189.2025.11074881	C
10.23919/vlsitechnologyandcir65189.2025.11075050	T
10.23919/vlsitechnologyandcir65189.2025.11075183	C
10.23919/vlsitechnologyandcir65189.2025.11074914	T
10.23919/vlsitechnologyandcir65189.2025.11075000	C
10.23919/vlsitechnologyandcir65189.2025.11074880	T
10.23919/vlsitechnologyandcir65189.2025.11074962	T
10.23919/vlsitechnologyandcir65189.2025.11074898	C
10.23919/vlsitechnologyandcir65189.2025.11074801	T
10.23919/vlsitechnologyandcir65189.2025.11075072	T
10.23919/vlsitechnologyandcir65189.2025.11074872	C
10.23919/vlsitechnologyandcir65189.2025.11074983	T
10.23919/vlsitechnologyandcir65189.2025.11075052	T
10.23919/vlsitechnologyandcir65189.2025.11074969	C
10.23919/vlsitechnologyandcir65189.2025.11074866	T
10.23919/vlsitechnologyandcir65189.2025.11074790	C
10.23919/vlsitechnologyandcir65189.2025.11075046	C
10.23919/vlsitechnologyandcir65189.2025.11075030	C
10.23919/vlsitechnologyandcir65189.2025.11074879	T
10.23919/vlsitechnologyandcir65189.2025.11074878	T
10.23919/vlsitechnologyandcir65189.2025.11075121	C
10.23919/vlsitechnologyandcir65189.2025.11075200	T
10.23919/vlsitechnologyandcir65189.2025.11074807	T
10.23919/vlsitechnologyandcir65189.2025.11074856	T
10.23919/vlsitechnologyandcir65189.2025.11075074	T
10.23919/vlsitechnologyandcir65189.2025.11074779	C
10.23919/vlsitechnologyandcir65189.2025.11074786	T
10.23919/vlsitechnologyandcir65189.2025.11075106	C
10.23919/vlsitechnologyandcir65189.2025.11075221	C
10.23919/vlsitechnologyandcir65189.2025.11075180	C
10.23919/vlsitechnologyandcir65189.2025.11074883	T
10.23919/vlsitechnologyandcir65189.2025.11074926	U
10.23919/vlsitechnologyandcir65189.2025.11074846	C
10.23919/vlsitechnologyandcir65189.2025.11075190	C
10.23919/vlsitechnologyandcir65189.2025.11075197	T
10.23919/vlsitechnologyandcir65189.2025.11074810	C
10.23919/vlsitechnologyandcir65189.2025.11075134	C
10.23919/vlsitechnologyandcir65189.2025.11075130	C
10.23919/vlsitechnologyandcir65189.2025.11074934	C
10.23919/vlsitechnologyandcir65189.2025.11074862	T
10.23919/vlsitechnologyandcir65189.2025.11074964	T
10.23919/vlsitechnologyandcir65189.2025.11074797	C
10.23919/vlsitechnologyandcir65189.2025.11074924	C
10.23919/vlsitechnologyandcir65189.2025.11075022	C
10.23919/vlsitechnologyandcir65189.2025.11074988	C
10.23919/vlsitechnologyandcir65189.2025.11074804	C
10.23919/vlsitechnologyandcir65189.2025.11075058	C
10.23919/vlsitechnologyandcir65189.2025.11075070	C
10.23919/vlsitechnologyandcir65189.2025.11075194	C
10.23919/vlsitechnologyandcir65189.2025.11074817	C
10.23919/vlsitechnologyandcir65189.2025.11074875	U
10.23919/vlsitechnologyandcir65189.2025.11075220	C
10.23919/vlsitechnologyandcir65189.2025.11075196	C
10.23919/vlsitechnologyandcir65189.2025.11074991	C
10.23919/vlsitechnologyandcir65189.2025.11075123	C
10.23919/vlsitechnologyandcir65189.2025.11074895	C
10.23919/vlsitechnologyandcir65189.2025.11074877	T
10.23919/vlsitechnologyandcir65189.2025.11075031	C
10.23919/vlsitechnologyandcir65189.2025.11075065	C
10.23919/vlsitechnologyandcir65189.2025.11075162	C
10.23919/vlsitechnologyandcir65189.2025.11074782	C
10.23919/vlsitechnologyandcir65189.2025.11075066	T
10.23919/vlsitechnologyandcir65189.2025.11075037	C
10.23919/vlsitechnologyandcir65189.2025.11075153	T
10.23919/vlsitechnologyandcir65189.2025.11074909	C
10.23919/vlsitechnologyandcir65189.2025.11075016	T
10.23919/vlsitechnologyandcir65189.2025.11075053	C
10.23919/vlsitechnologyandcir65189.2025.11075176	C
10.23919/vlsitechnologyandcir65189.2025.11074939	C
10.23919/vlsitechnologyandcir65189.2025.11074811	C
10.23919/vlsitechnologyandcir65189.2025.11074815	T
10.23919/vlsitechnologyandcir65189.2025.11074796	T
10.23919/vlsitechnologyandcir65189.2025.11074820	T
10.23919/vlsitechnologyandcir65189.2025.11074938	T
10.23919/vlsitechnologyandcir65189.2025.11074913	T
10.23919/vlsitechnologyandcir65189.2025.11074870	T
10.23919/vlsitechnologyandcir65189.2025.11075120	C
10.23919/vlsitechnologyandcir65189.2025.11074812	C
10.23919/vlsitechnologyandcir65189.2025.11075114	C
10.23919/vlsitechnologyandcir65189.2025.11075139	T
10.23919/vlsitechnologyandcir65189.2025.11074844	C
10.23919/vlsitechnologyandcir65189.2025.11075147	C
10.23919/vlsitechnologyandcir65189.2025.11075036	C
10.23919/vlsitechnologyandcir65189.2025.11074871	C
10.23919/vlsitechnologyandcir65189.2025.11074860	T
10.23919/vlsitechnologyandcir65189.2025.11074887	T
10.23919/vlsitechnologyandcir65189.2025.11075033	T
10.23919/vlsitechnologyandcir65189.2025.11075103	C
10.23919/vlsitechnologyandcir65189.2025.11075051	T
10.23919/vlsitechnologyandcir65189.2025.11074928	C
10.23919/vlsitechnologyandcir65189.2025.11074859	T
10.23919/vlsitechnologyandcir65189.2025.11074813	C
10.23919/vlsitechnologyandcir65189.2025.11074998	C
10.23919/vlsitechnologyandcir65189.2025.11074925	T
10.23919/vlsitechnologyandcir65189.2025.11074891	C
10.23919/vlsitechnologyandcir65189.2025.11074982	C
10.23919/vlsitechnologyandcir65189.2025.11074885	T
10.23919/vlsitechnologyandcir65189.2025.11074832	C
10.23919/vlsitechnologyandcir65189.2025.11075152	C
10.23919/vlsitechnologyandcir65189.2025.11074814	T
10.23919/vlsitechnologyandcir65189.2025.11075019	C
10.23919/vlsitechnologyandcir65189.2025.11075187	C
10.23919/vlsitechnologyandcir65189.2025.11074937	T
10.23919/vlsitechnologyandcir65189.2025.11074855	C
10.23919/vlsitechnologyandcir65189.2025.11075014	T
10.23919/vlsitechnologyandcir65189.2025.11075062	T
10.23919/vlsitechnologyandcir65189.2025.11074933	C
10.23919/vlsitechnologyandcir65189.2025.11075003	T
10.23919/vlsitechnologyandcir65189.2025.11075069	C
10.23919/vlsitechnologyandcir65189.2025.11075017	T
10.23919/vlsitechnologyandcir65189.2025.11075188	T
10.23919/vlsitechnologyandcir65189.2025.11074941	C
10.23919/vlsitechnologyandcir65189.2025.11074876	C
10.23919/vlsitechnologyandcir65189.2025.11075125	T
10.23919/vlsitechnologyandcir65189.2025.11074985	C
10.23919/vlsitechnologyandcir65189.2025.11075159	C
10.23919/vlsitechnologyandcir65189.2025.11074816	T
10.23919/vlsitechnologyandcir65189.2025.11074912	C
10.23919/vlsitechnologyandcir65189.2025.11075034	T
10.23919/vlsitechnologyandcir65189.2025.11075207	C
10.23919/vlsitechnologyandcir65189.2025.11074869	C
10.23919/vlsitechnologyandcir65189.2025.11074989	C
10.23919/vlsitechnologyandcir65189.2025.11075218	C
10.23919/vlsitechnologyandcir65189.2025.11074900	T
10.23919/vlsitechnologyandcir65189.2025.11075060	T
10.23919/vlsitechnologyandcir65189.2025.11075173	C
10.23919/vlsitechnologyandcir65189.2025.11074931	T
10.23919/vlsitechnologyandcir65189.2025.11075211	C
10.23919/vlsitechnologyandcir65189.2025.11074932	T
10.23919/vlsitechnologyandcir65189.2025.11075112	T
10.23919/vlsitechnologyandcir65189.2025.11075148	C
10.23919/vlsitechnologyandcir65189.2025.11075138	C
10.23919/vlsitechnologyandcir65189.2025.11074789	C
10.23919/vlsitechnologyandcir65189.2025.11074954	C
10.23919/vlsitechnologyandcir65189.2025.11075049	C
10.23919/vlsitechnologyandcir65189.2025.11074899	T
10.23919/vlsitechnologyandcir65189.2025.11075048	T
10.23919/vlsitechnologyandcir65189.2025.11074847	C
10.23919/vlsitechnologyandcir65189.2025.11074826	C
10.23919/vlsitechnologyandcir65189.2025.11075061	T
10.23919/vlsitechnologyandcir65189.2025.11075163	C
10.23919/vlsitechnologyandcir65189.2025.11074854	T
10.23919/vlsitechnologyandcir65189.2025.11075021	T
10.23919/vlsitechnologyandcir65189.2025.11074906	T
10.1109/vlsitechnologyandcir65830.2026.11577532	C
10.1109/vlsitechnologyandcir65830.2026.11577423	C
10.1109/vlsitechnologyandcir65830.2026.11577262	T
10.1109/vlsitechnologyandcir65830.2026.11577519	C
10.1109/vlsitechnologyandcir65830.2026.11577471	T
10.1109/vlsitechnologyandcir65830.2026.11577383	T
10.1109/vlsitechnologyandcir65830.2026.11577431	C
10.1109/vlsitechnologyandcir65830.2026.11577482	C
10.1109/vlsitechnologyandcir65830.2026.11577215	C
10.1109/vlsitechnologyandcir65830.2026.11577475	T
10.1109/vlsitechnologyandcir65830.2026.11577225	T
10.1109/vlsitechnologyandcir65830.2026.11577369	C
10.1109/vlsitechnologyandcir65830.2026.11577365	T
10.1109/vlsitechnologyandcir65830.2026.11577214	T
10.1109/vlsitechnologyandcir65830.2026.11577270	T
10.1109/vlsitechnologyandcir65830.2026.11577415	C
10.1109/vlsitechnologyandcir65830.2026.11577550	T
10.1109/vlsitechnologyandcir65830.2026.11577329	T
10.1109/vlsitechnologyandcir65830.2026.11577413	C
10.1109/vlsitechnologyandcir65830.2026.11577437	C
10.1109/vlsitechnologyandcir65830.2026.11577610	C
10.1109/vlsitechnologyandcir65830.2026.11577349	C
10.1109/vlsitechnologyandcir65830.2026.11577627	C
10.1109/vlsitechnologyandcir65830.2026.11577428	C
10.1109/vlsitechnologyandcir65830.2026.11577296	T
10.1109/vlsitechnologyandcir65830.2026.11577620	C
10.1109/vlsitechnologyandcir65830.2026.11577568	T
10.1109/vlsitechnologyandcir65830.2026.11577257	C
10.1109/vlsitechnologyandcir65830.2026.11577499	C
10.1109/vlsitechnologyandcir65830.2026.11577557	C
10.1109/vlsitechnologyandcir65830.2026.11577526	C
10.1109/vlsitechnologyandcir65830.2026.11577253	T
10.1109/vlsitechnologyandcir65830.2026.11577546	T
10.1109/vlsitechnologyandcir65830.2026.11577252	T
10.1109/vlsitechnologyandcir65830.2026.11577279	T
10.1109/vlsitechnologyandcir65830.2026.11577372	C
10.1109/vlsitechnologyandcir65830.2026.11577289	T
10.1109/vlsitechnologyandcir65830.2026.11577560	C
